group_id,subject,dataset_name,dataset_label,side_label,side_label_name,side_coeff_mean,side_coeff_abs_mean,side_recon_l1_mean,usage_b0,rep_b0,usage_b1,rep_b1,usage_b2,rep_b2
IMR:00551:x:group044,00551,IMR,0,1,Normal,-14.605300903320312,14.605300903320312,0.041857168078422546,0.034551989287137985,-0.5046421885490417,0.5608367323875427,-8.19118881225586,0.4046112298965454,-5.909468650817871
TT:740525:x:group000,740525,TT,1,1,Normal,2.514005184173584,2.514005184173584,0.04123416170477867,0.049558017402887344,-0.17005570232868195,0.19642186164855957,-1.3519368171691895,0.7540200352668762,4.03599739074707
TT:844753:x:group001,844753,TT,1,1,Normal,-11.958277702331543,11.958277702331543,0.03280701860785484,0.07711871713399887,-0.45474448800086975,0.5266849994659424,-6.9405694007873535,0.39619627594947815,-4.562963008880615
TT:845408:x:group002,845408,TT,1,2,Right,-4.282413482666016,4.282413482666016,0.01348281279206276,0.09057671576738358,-0.3454844653606415,0.3703541159629822,-2.2789053916931152,0.5390691757202148,-1.6580233573913574
TT:847397:x:group003,847397,TT,1,0,Left,-4.609568119049072,4.609568119049072,0.019984068349003792,0.1010601669549942,-0.4970519542694092,0.4001850485801697,-2.60671329498291,0.4987547993659973,-1.5058029890060425
TT:847397:x:group004,847397,TT,1,0,Left,-12.54371452331543,12.54371452331543,0.035175878554582596,0.043258994817733765,-0.5426284670829773,0.5628616213798523,-7.060375690460205,0.39387941360473633,-4.94071102142334
TT:850823:x:group005,850823,TT,1,1,Normal,-11.062108039855957,11.062108039855957,0.04224200174212456,0.03476666286587715,-0.15827108919620514,0.41810110211372375,-6.999433994293213,0.5471322536468506,-3.9044034481048584
TT:850830:x:group006,850830,TT,1,0,Left,2.8222577571868896,2.8222577571868896,0.025260597467422485,0.10909479856491089,-0.1467040479183197,0.18305407464504242,-0.2341175526380539,0.7078511118888855,3.2030794620513916
TT:851367:x:group007,851367,TT,1,0,Left,0.3604477643966675,0.3604477643966675,0.029318900778889656,0.08436519652605057,-0.2888048589229584,0.23407426476478577,-1.371947169303894,0.6815605163574219,2.0211997032165527
TT:851367:x:group008,851367,TT,1,0,Left,-3.0519111156463623,3.0519111156463623,0.019159730523824692,0.08190074563026428,-0.24021635949611664,0.3299899101257324,-2.109358072280884,0.5881093740463257,-0.7023365497589111
TT:851367:x:group009,851367,TT,1,0,Left,-6.572098255157471,6.572098255157471,0.019249729812145233,0.14296157658100128,-0.9395575523376465,0.44307202100753784,-2.9119129180908203,0.4139663875102997,-2.720627784729004
TT:861649:x:group010,861649,TT,1,1,Normal,-9.969780921936035,9.969780921936035,0.04206576570868492,0.03239239752292633,-0.3681260943412781,0.4259684085845947,-6.474737167358398,0.5416392087936401,-3.126917839050293
TT:861649:x:group011,861649,TT,1,1,Normal,9.333480834960938,9.333480834960938,0.056570813059806824,0.08987386524677277,0.1521473526954651,0.10939939320087433,0.18601174652576447,0.8007267117500305,8.995321273803711
