group_id,subject,dataset_name,dataset_label,side_label,side_label_name,side_coeff_mean,side_coeff_abs_mean,side_recon_l1_mean,usage_b0,rep_b0,usage_b1,rep_b1,usage_b2,rep_b2
IMR:00396:x:group037,00396,IMR,0,2,Right,-0.11976701766252518,0.11976701766252518,0.00024550437228754163,0.3288997411727905,-0.03939134255051613,0.3256460130214691,-0.03900165110826492,0.34545424580574036,-0.041374024003744125
IMR:00402:x:group038,00402,IMR,0,0,Left,-0.05701093003153801,0.05701093003153801,0.0001170680916402489,0.33880341053009033,-0.01931549794971943,0.3211921453475952,-0.01831146329641342,0.34000447392463684,-0.019383970648050308
IMR:00406:x:group039,00406,IMR,0,2,Right,-0.09601710736751556,0.09601710736751556,0.00019706350576598197,0.33603864908218384,-0.03226545825600624,0.3251057267189026,-0.031215710565447807,0.33885568380355835,-0.032535944133996964
IMR:00412:x:group040,00412,IMR,0,1,Normal,-0.12628985941410065,0.12628985941410065,0.00025912997080013156,0.33462345600128174,-0.04225954785943031,0.32559123635292053,-0.04111887142062187,0.33978530764579773,-0.04291144013404846
IMR:00512:x:group041,00512,IMR,0,2,Right,-0.11146066337823868,0.11146066337823868,0.00022873448324389756,0.33531084656715393,-0.037373971194028854,0.323056161403656,-0.03600805252790451,0.34163302183151245,-0.03807864338159561
IMR:00514:x:group042,00514,IMR,0,2,Right,-0.1305328905582428,0.1305328905582428,0.00026766391238197684,0.3309178054332733,-0.043195657432079315,0.32593587040901184,-0.04254535213112831,0.34314635396003723,-0.04479188472032547
IMR:00521:x:group043,00521,IMR,0,2,Right,-0.15201932191848755,0.15201932191848755,0.0003115085419267416,0.32686322927474976,-0.04968952760100365,0.3296002447605133,-0.05010560527443886,0.3435365855693817,-0.05222420021891594
IMR:00551:x:group044,00551,IMR,0,1,Normal,-0.1429046094417572,0.1429046094417572,0.00029289667145349085,0.3282056450843811,-0.04690209776163101,0.3291380703449249,-0.047035347670316696,0.34265628457069397,-0.048967164009809494
TT:740525:x:group000,740525,TT,1,1,Normal,-0.1073073074221611,0.1073073074221611,0.00022020796313881874,0.3365571200847626,-0.03598028048872948,0.3241128921508789,-0.03490349277853966,0.3393300473690033,-0.03642353415489197
TT:844753:x:group001,844753,TT,1,1,Normal,-0.14000780880451202,0.14000780880451202,0.0002871548349503428,0.33221396803855896,-0.04651222750544548,0.3280225694179535,-0.04592601954936981,0.33976349234580994,-0.04756957292556763
TT:845408:x:group002,845408,TT,1,2,Right,-0.11599133163690567,0.11599133163690567,0.00023810188577044755,0.3372037410736084,-0.03909849375486374,0.3246362805366516,-0.03767386078834534,0.3381599485874176,-0.03921898081898689
TT:847397:x:group003,847397,TT,1,0,Left,-0.11893735826015472,0.11893735826015472,0.0002439887321088463,0.3365546762943268,-0.039609964936971664,0.3251391053199768,-0.03890211880207062,0.338306188583374,-0.04042528197169304
TT:847397:x:group004,847397,TT,1,0,Left,-0.1344563513994217,0.1344563513994217,0.00027558175497688353,0.3282182514667511,-0.04413102939724922,0.3294846713542938,-0.04430130496621132,0.3422970473766327,-0.04602401331067085
TT:850823:x:group005,850823,TT,1,1,Normal,-0.13536469638347626,0.13536469638347626,0.00027761704404838383,0.33217549324035645,-0.04492861032485962,0.32753339409828186,-0.04436853528022766,0.3402911126613617,-0.04606754705309868
TT:850830:x:group006,850830,TT,1,0,Left,-0.11548034101724625,0.11548034101724625,0.0002369714347878471,0.33509260416030884,-0.03869684785604477,0.3246381878852844,-0.03748852014541626,0.3402692675590515,-0.03929497301578522
TT:851367:x:group007,851367,TT,1,0,Left,-0.06935795396566391,0.06935795396566391,0.00014235402341000736,0.34157758951187134,-0.02331465110182762,0.31979575753211975,-0.022491978481411934,0.3386266529560089,-0.023551326245069504
TT:851367:x:group008,851367,TT,1,0,Left,-0.12910392880439758,0.12910392880439758,0.00026486205752007663,0.3340991735458374,-0.04308608919382095,0.32602643966674805,-0.04211338981986046,0.33987441658973694,-0.04390445351600647
TT:851367:x:group009,851367,TT,1,0,Left,-0.12567028403282166,0.12567028403282166,0.00025783092132769525,0.33381620049476624,-0.0419507771730423,0.3225674331188202,-0.040537141263484955,0.34361639618873596,-0.0431823693215847
TT:861649:x:group010,861649,TT,1,1,Normal,-0.12133687734603882,0.12133687734603882,0.00024894284433685243,0.33460986614227295,-0.04053550958633423,0.3263162672519684,-0.03964473307132721,0.33907389640808105,-0.04115663468837738
TT:861649:x:group011,861649,TT,1,1,Normal,-0.04714458808302879,0.04714458808302879,9.683266398496926e-05,0.34403911232948303,-0.016040490940213203,0.317344605922699,-0.015157441608607769,0.3386163115501404,-0.015946658328175545
